"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"2013-08-03","PerthAirport","7.8","21.4","0","3.2","9.7","ENE","22","NE","N","13","6","77","49","1027.2","1022.9","1","1","12.8","20.9","No","No"
"2013-09-25","PerthAirport","13.7","19.2","1.2","4.4","10.1","W","48","WSW","WSW","22","17","47","47","1019.7","1019","4","3","16.3","18.6","Yes","No"
"2013-10-04","PerthAirport","16.1","21.8","0","6.2","5.7","W","35","SW","WNW","17","13","58","82","1018.2","1017.1","7","7","18.9","18.2","No","No"
"2013-10-09","PerthAirport","12.6","20.1","10.8","4","6.6","WSW","48","N","SW","13","26","96","38","1016","1018.1","8","3","13.6","19.3","Yes","No"
"2013-10-16","PerthAirport","16.2","21.9","1.8","4.2","7.8","WSW","37","SW","W","22","24","81","46","1019.1","1018.8","7","2","18.1","20.9","Yes","No"
"2014-03-22","PerthAirport","18.7","31.7","0","8.2","9.4","E","70","E","E","22","33","50","33","1015.4","1013.6","7","8","23.9","31.3","No","No"
"2014-04-10","PerthAirport","21.1","32.6","0","7.6","8.7","E","39","NE","NNE","26","17","43","21","1014.8","1011.9","3","5","25.2","31.7","No","No"
"2014-04-24","PerthAirport","16.3","24.5","0","5","1.6","E","43","ENE","W","20","13","47","44","1010.5","1007.8","7","8","18.9","23.4","No","No"
"2014-06-09","PerthAirport","14.1","23.7","0.2","1.2","2.6","NNW","35","NNE","N","11","15","79","44","1016.3","1012.8","6","5","16.2","22.9","No","Yes"
"2014-06-20","PerthAirport","11.9","19.7","7.8","0.8","3.6","WNW","43","ENE","NW","11","19","97","69","1021.1","1017.7","6","7","14.1","18.8","Yes","No"
"2014-06-22","PerthAirport","6","16.3","18","1.2","5.7","S","43","NE","S","9","30","95","53","1023.5","1024.7","3","3","9","16","Yes","Yes"
"2014-09-11","PerthAirport","9","21.5","0","3.4","7.5","WSW","31","N","WSW","7","7","77","52","1024.8","1022.2","6","5","15.7","20","No","No"
"2014-10-26","PerthAirport","13.3","23.2","0.4","5","8","SW","39","SW","WSW","19","22","48","47","1022","1021.4","6","2","19.7","21.6","No","No"
"2014-11-18","PerthAirport","13.6","26","0","7.8","8.5","W","41","SSW","W","13","24","48","56","1008.7","1009.8","6","7","23.6","21.9","No","No"
"2015-03-10","PerthAirport","12.7","33","0","9.4","11.7","SW","33","S","SW","11","26","49","11","1015.4","1013","0","1","23.5","31.8","No","No"
"2015-06-01","PerthAirport","7.2","21.4","0","2.6","4.3","NNE","43","NNE","N","15","17","45","27","1019.1","1013.3","7","8","14.9","20.8","No","Yes"
"2015-07-03","PerthAirport","12.5","21.7","2.4","1.2","5.8","WSW","26","NNE","WSW","9","17","94","68","1022.9","1021.4","5","3","15.5","20.6","Yes","No"
"2015-08-17","PerthAirport","15.4","20.7","7.6","0.8","1.7","N","43","ENE","N","15","17","87","81","1019.1","1015.6","7","7","17.3","18.3","Yes","Yes"
"2015-08-26","PerthAirport","9.8","21.5","0","4.2","5.7","ENE","39","NE","NNE","15","15","51","29","1022.1","1019","7","7","13.4","20.4","No","No"
"2015-08-31","PerthAirport","6.9","17","0","4.6","6.3","WSW","54","N","WSW","17","30","73","75","1019.2","1016.4","1","7","13.8","15","No","Yes"
"2015-10-05","PerthAirport","15.9","20.2","1.6","7.4","8.4","SW","59","W","SW","30","33","51","45","1019","1020.8","5","7","19.3","18.4","Yes","No"
"2015-11-05","PerthAirport","10","24.5","0","7","9","WSW","37","SW","WSW","13","20","57","50","1008.2","1006.4","6","7","20.8","22","No","No"
"2015-11-22","PerthAirport","21.8","36.2","0","12.2","11.9","E","61","NNE","NW","31","30","14","12","1014.9","1013.2","6","0","31.2","33.4","No","No"
"2016-03-01","PerthAirport","13.4","26.1","0","7.4","11.2","SW","43","SSW","SW","11","31","61","40","1020.1","1017.3","2","0","20.8","24.3","No","No"
"2016-04-16","PerthAirport","17.7","32.7","0","6.8","7.7","E","57","NE","WNW","24","19","58","36","1018.2","1014.6","7","7","22.5","29.6","No","No"
"2016-04-18","PerthAirport","14.1","23.2","0.4","0.2","0.5","SW","28","ENE","W","7","15","91","63","1016.6","1013.9","7","8","18.8","21.3","No","Yes"
"2016-05-17","PerthAirport","7.5","21.6","0","2.6","4.5","NW","24","N","WSW","13","17","77","57","1021.9","1020.9","7","3","12.8","20.4","No","Yes"
"2016-06-07","PerthAirport","10.5","15","16.8","2","3.3","SSW","56","S","SSW","11","39","89","53","1010.7","1013","7","6","11","13.1","Yes","No"
"2016-09-17","PerthAirport","7","18.4","0","3.6","9.4","NE","43","ENE","N","17","7","53","37","1026.7","1023.6","2","6","12.5","16.8","No","No"
"2017-01-08","PerthAirport","15.5","31.6","0","7.8","13.1","SW","41","SE","SW","7","30","42","35","1011.7","1008.9","0","0","24.2","29.9","No","No"
"2017-03-05","PerthAirport","21.1","36.1","0","9.2","11.4","E","39","E","S","24","11","54","28","1015.8","1011.9","1","4","25.3","35.1","No","No"
"2017-06-10","PerthAirport","7.7","20.8","0","3.8","1.9","NNE","33","ENE","ENE","17","15","33","25","1026.9","1023.8","7","7","14.7","20.4","No","No"
"2008-07-09","Perth","9.8","19.5","8","1.2","2.5","ESE","31","NA","ESE","0","9","97","64","1026.4","1024.9","7","6","12.1","18.7","Yes","Yes"
"2008-07-28","Perth","11.8","15.9","5.4","1.6","2.2","WSW","44","N","W","11","15","97","81","1008.2","1007.5","7","7","14.6","14.7","Yes","Yes"
"2008-08-08","Perth","7","17.6","0","2","10","ENE","31","E","ENE","11","13","64","41","1031.7","1028.3","1","2","11.4","17.3","No","No"
"2009-02-11","Perth","23.7","39.7","0","10.4","12.8","NE","41","NE","SSE","19","13","24","12","1012.1","1009.1","1","1","28.7","37.5","No","No"
"2009-02-20","Perth","18.3","36.8","0","11","12.3","ESE","39","E","SE","13","11","53","23","1015.2","1012.7","0","1","21.5","35.4","No","No"
"2009-03-12","Perth","19.3","26.6","0","5.4","5.3","S","37","ENE","WSW","4","19","68","51","1014.2","1013","7","7","20.3","25.9","No","No"
"2009-04-12","Perth","15.6","34.3","0","6.8","10.6","NE","46","ENE","ENE","17","20","21","8","1015.5","1012.2","1","1","25.9","33.8","No","No"
"2009-04-14","Perth","15.1","27.8","4.8","3.8","8","ESE","37","ENE","SW","6","13","65","57","1015.7","1013.8","3","3","21.1","24.8","Yes","No"
"2009-05-26","Perth","6.7","23.2","0","2.2","9.4","NE","28","ENE","ENE","11","15","54","30","1018.4","1015.5","2","3","14.4","23","No","No"
"2009-09-17","Perth","11","19.5","0.4","1.8","4.2","WNW","50","N","NW","11","20","69","49","1018.5","1014.5","6","5","14.7","18.5","No","Yes"
"2009-09-27","Perth","6.2","26","0","4.2","10.8","NW","31","NNE","W","13","13","30","28","1020.4","1014.8","2","1","18.8","24.5","No","Yes"
"2009-10-05","Perth","11.2","23.2","0","4.4","11.2","SW","39","ESE","SW","9","19","50","49","1021.3","1017.5","1","1","16.8","21.5","No","No"
"2009-10-12","Perth","8.7","18.5","0.2","4.4","7.4","SW","35","SSW","SW","7","20","64","57","1025","1023.6","7","6","14.9","17","No","No"
"2010-02-09","Perth","19","34.1","0","11","12.2","WNW","33","NE","W","17","15","36","47","1010.4","1011.4","1","2","31.7","29","No","No"
"2010-02-18","Perth","17.8","34.3","0","8","11.6","W","33","E","SW","7","15","55","42","1013.5","1011.8","0","5","27","31.2","No","No"
"2010-02-24","Perth","21.3","38.7","0","12","12.2","ESE","37","ESE","SE","13","11","44","18","1013.7","1009.6","1","0","26.3","38","No","No"
"2010-04-08","Perth","14.5","25.3","0","5.6","10.4","SSW","31","SW","SW","6","17","67","59","1018.1","1015.9","0","2","20.6","23.4","No","No"
"2010-06-07","Perth","6.3","20.2","0","2.6","5.6","SSW","24","NE","W","7","9","73","53","1024.7","1022.6","5","7","12.5","19.4","No","No"
"2010-11-02","Perth","11.5","34.2","0","6.6","12.7","NE","35","NE","ESE","20","9","17","8","1017.8","1013.8","0","2","27","33.8","No","No"
"2011-02-08","Perth","21.6","33.8","0","10.2","11.8","SW","35","NE","SSW","15","19","44","38","1009.7","1005.9","1","5","27.5","31.5","No","No"
"2011-02-12","Perth","19.3","31.7","0","11","12.4","E","48","E","ESE","17","17","51","28","1018.2","1014.2","2","0","23.7","31.2","No","No"
"2011-03-26","Perth","20.6","35.1","0","9.6","10.7","ENE","35","NE","SW","17","17","30","22","1020.6","1017.3","0","1","27.7","33.2","No","No"
"2011-06-19","Perth","11.3","19.7","2.8","4.4","5.5","SW","31","WSW","WSW","7","15","71","81","1022.2","1021","6","5","17","17.3","Yes","Yes"
"2011-11-23","Perth","17.7","36.3","0","11","13.2","NE","50","NE","NNE","24","17","27","13","1015.5","1012.4","1","0","29.2","35.3","No","No"
"2011-11-29","Perth","13.4","24.3","0.2","6.8","13.4","SW","44","SSE","SW","17","22","44","44","1018.4","1016.4","1","1","17.4","22.1","No","No"
"2011-12-10","Perth","16.6","30.1","0","6.6","13.7","SSW","41","E","SSW","11","19","54","47","1013.5","1010.3","1","1","23.6","27.4","No","No"
"2011-12-27","Perth","18","36.1","0","11.4","10.2","SSE","37","E","E","15","9","38","13","1013.9","1009.4","5","7","25.8","35.1","No","No"
"2012-01-08","Perth","13.5","27.2","0","9.6","13.2","SSW","43","SE","SSW","13","26","47","51","1019.4","1015.4","1","0","20.1","24","No","No"
"2012-01-23","Perth","19.7","34.7","0","8.2","11.8","ESE","44","SSE","WSW","17","15","60","48","1013.2","1010","5","7","25.2","31.5","No","No"
"2012-02-24","Perth","20.8","27.4","0","8.2","11.7","S","35","S","SW","15","17","52","43","1012.2","1009.8","4","1","22.2","26","No","No"
"2012-04-24","Perth","12.2","26.4","0","6.2","8.7","NE","37","NE","ENE","17","15","46","30","1022.6","1019.4","7","8","17.6","24.7","No","No"
"2012-05-17","Perth","7.4","21.4","0","2","5.1","N","15","SSE","WSW","2","4","83","49","1020.6","1017.8","6","7","13.7","20.3","No","No"
"2012-06-03","Perth","12.5","24.2","0","2.8","4.6","NE","37","NE","NE","17","13","32","26","1018.6","1016.7","6","7","18.2","22.8","No","No"
"2012-11-24","Perth","16.8","30","0","7.2","6.7","SW","43","E","S","11","20","59","38","1014.2","1008.2","7","2","20.8","29","No","No"
"2013-01-06","Perth","22","35.3","0","12","6","NNE","39","NNE","NE","13","15","56","46","1010.4","1010.1","8","5","30.3","30.9","No","Yes"
"2013-03-14","Perth","16.9","24.4","0.4","8.4","0.1","NE","31","ESE","ESE","6","11","73","93","1015.2","1011.2","7","7","17","17.2","No","Yes"
"2013-03-17","Perth","19.7","31.3","0","7.2","11.1","WSW","28","ESE","WSW","9","15","68","56","1016.7","1013.6","1","2","24.9","28.4","No","No"
"2013-04-06","Perth","18.1","28.4","0","6.8","10.5","SE","35","ESE","SE","13","15","64","44","1019.9","1016.2","3","6","22.3","27.9","No","No"
"2013-05-16","Perth","8.5","23.4","0","2.6","4.6","NW","33","NNE","NNW","15","9","48","54","1014.1","1011.4","7","7","17.9","21.5","No","Yes"
"2013-05-30","Perth","11.3","14.6","13.6","3.4","4.4","SSW","46","SSW","S","19","13","88","58","1015.5","1017","7","2","11.3","14","Yes","Yes"
"2013-06-03","Perth","10.8","20","0","2.2","9.2","N","31","ENE","E","9","9","62","48","1027.7","1022.6","1","1","15.7","19.7","No","No"
"2013-07-31","Perth","12","20.5","11.4","2.6","4.9","SW","28","NE","W","7","11","97","68","1019.8","1017.8","6","7","13.9","18.4","Yes","Yes"
"2013-08-26","Perth","14.3","18.5","9.4","1.2","8.2","WSW","43","WSW","WSW","9","20","86","63","1014","1015.4","6","6","16.4","18","Yes","Yes"
"2013-09-13","Perth","11.7","20.3","0","3.2","2.3","NNE","30","NNE","NNE","11","11","80","69","1016.2","1010.1","8","7","15.7","17.9","No","Yes"
"2013-10-04","Perth","16.3","21.8","0","6.2","5.7","WNW","31","SW","WSW","9","15","63","89","1018.1","1017.2","7","7","19.7","17.5","No","Yes"
"2014-02-25","Perth","19.7","31.8","0","12","12.2","SE","33","ESE","SSW","11","11","54","27","1020.1","1016.7","1","0","24.2","31.1","No","No"
"2014-04-19","Perth","13.4","25.2","0","6.4","10","SSW","31","SSW","SW","11","17","70","54","1018.1","1014.4","1","1","18.3","24.2","No","No"
"2014-06-23","Perth","2.1","16.2","1","3","9.1","E","22","NA","ENE","0","9","96","53","1033.2","1029.8","0","1","7.4","15.6","No","No"
"2014-10-01","Perth","11.6","28.9","0","5.2","7.3","ENE","31","ENE","E","13","11","49","35","1018.7","1013.9","1","7","22","28","No","No"
"2014-10-28","Perth","13.4","29.9","0","4.3","8.2","ENE","28","E","SSW","9","15","55","47","1016.3","1012.5","7","7","20.5","26.8","No","No"
"2014-11-24","Perth","11.8","27","0","8","13.2","SW","39","ESE","SW","13","20","46","42","1022.1","1018.1","0","1","19.2","23.4","No","No"
"2015-01-02","Perth","15.5","26.3","0","9","8.1","SSW","41","S","SSW","17","22","64","57","1010.9","1009.8","7","1","20.1","24.5","No","No"
"2015-01-30","Perth","20.4","34.7","13.4","8.8","0.7","ESE","39","ENE","E","7","9","37","25","1011.5","1010.1","5","6","26.4","33.4","Yes","No"
"2015-03-21","Perth","16.6","24.5","0","7","7.2","SW","46","NNW","SW","6","19","74","61","1012.9","1015.4","1","7","21.7","24","No","No"
"2015-06-04","Perth","12.6","22.9","3.2","1","7.2","N","22","NNE","W","7","9","96","62","1024","1022.1","4","3","15.6","22.3","Yes","No"
"2015-07-10","Perth","6.8","17.2","1.2","1.8","4.7","SE","20","NNE","SW","7","11","83","55","1027.3","1027.4","7","4","10.1","16.9","Yes","No"
"2015-07-13","Perth","5.4","17.7","0","1.6","7.7","ENE","24","ESE","ESE","7","11","74","50","1032.5","1028.8","7","7","8.9","16.5","No","No"
"2015-08-30","Perth","13.8","18.7","15.6","2.5","7.8","SSW","31","SSE","SW","4","15","74","51","1019.5","1019.8","7","4","15.4","17.4","Yes","No"
"2015-09-26","Perth","10.2","23.2","0","7.2","9.5","SSW","33","SSE","SW","7","17","69","51","1025.1","1022.1","1","1","16.3","20.9","No","No"
"2015-10-16","Perth","6.8","22.5","0","3.8","12","SW","35","S","SW","9","17","47","40","1023.9","1020.6","1","0","17.2","21","No","No"
"2015-10-25","Perth","15.1","25.1","0","5.6","8.8","E","39","ESE","S","9","17","51","45","1019.8","1016.9","3","5","20.8","24","No","No"
"2016-02-09","Perth","19.2","41.2","0","13.4","12.6","W","28","NE","WSW","9","13","19","12","1014.8","1012.3","0","0","33.4","39.8","No","No"
"2016-03-23","Perth","19.2","24","0","4","1.6","SE","35","SE","SE","13","13","72","60","1017.9","1016.4","8","7","20.6","23.2","No","No"
"2016-04-01","Perth","15.8","25.3","0","6","8.1","SSW","28","ENE","SW","4","15","70","54","1018","1017","3","2","22","24.5","No","No"
"2016-04-27","Perth","10.1","19.5","2","1.6","6.4","SSW","20","NNE","WNW","2","7","83","49","1018.6","1016.3","6","2","13.1","19.2","Yes","Yes"
"2016-05-23","Perth","10.6","20.6","2.8","1.8","6.7","NNE","37","NNE","N","9","19","84","44","1019.8","1012.4","7","2","13.2","20.4","Yes","Yes"
"2016-05-28","Perth","12.5","20","3.4","1.8","7.2","SSW","56","WSW","WSW","13","15","54","49","1014.9","1014.3","1","2","18.2","19.4","Yes","No"
"2016-06-25","Perth","9.5","17","9.6","1","5.7","SSW","30","NE","SSW","6","13","98","56","1019.5","1020.4","7","2","11","16.7","Yes","Yes"
"2016-09-06","Perth","7.2","19.6","0","2.6","8.6","NNW","35","NE","WNW","9","13","80","58","1013.4","1009.2","1","6","14.6","18.6","No","Yes"
"2016-10-12","Perth","13.9","33.1","0","6.4","11.8","NE","37","NE","NNE","20","11","30","15","1016.8","1011.3","0","0","22.3","31.8","No","No"
"2016-11-17","Perth","10.6","21.8","14","3.8","13.2","SW","37","SE","SW","9","20","44","46","1022.7","1021.1","1","0","17.3","19.8","Yes","No"
"2017-06-09","Perth","1.9","24.3","0","4.8","9.3","NNE","31","NE","N","13","9","34","15","1029.7","1026.3","1","1","14.6","23.9","No","No"
"2017-06-25","Perth","6.3","17","0","1.6","7.9","E","26","SE","SE","4","11","75","49","1028.6","1026","1","3","11.5","15.6","No","No"
"2009-02-10","SalmonGums","13.7","27","0","NA","NA","E","48","ENE","ENE","26","22","49","31","NA","NA","NA","NA","19.5","26.4","No","No"
"2009-10-25","SalmonGums","11.6","29","0","NA","NA","NE","46","E","NE","22","24","56","25","NA","NA","NA","NA","17.7","28.3","No","No"
"2009-11-12","SalmonGums","19.6","32.3","4.8","NA","NA","WNW","39","NNE","W","13","15","47","45","NA","NA","NA","NA","29","28.2","Yes","No"
"2009-12-19","SalmonGums","13.2","35.1","0","NA","NA","NE","35","NNE","SE","24","19","32","12","NA","NA","NA","NA","23.9","33.8","No","No"
"2009-12-22","SalmonGums","16.1","35.5","0","NA","NA","SSE","44","ESE","E","17","11","55","27","NA","NA","NA","NA","22.4","33.6","No","Yes"
"2010-01-25","SalmonGums","21.4","35","0.2","NA","NA","S","54","SSW","SSW","22","26","47","34","NA","NA","NA","NA","28.2","31.6","No","No"
"2010-04-26","SalmonGums","9.1","21.8","0.2","NA","NA","S","43","SSW","S","17","30","93","55","NA","NA","NA","NA","14.9","19.5","No","No"
"2010-06-23","SalmonGums","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2010-09-09","SalmonGums","8.2","14.9","0.6","NA","NA","NA","NA","NA","NA","NA","NA","54","64","NA","NA","NA","NA","12.4","12.7","No","No"
"2010-09-11","SalmonGums","-2.4","23.1","0","NA","NA","NA","NA","NA","NA","NA","NA","38","23","NA","NA","NA","NA","16.3","22.5","No","No"
"2010-10-25","SalmonGums","5.1","30.5","0","NA","NA","SSE","46","NW","WNW","15","11","42","17","NA","NA","NA","NA","21.4","29.7","No","No"
"2010-12-21","SalmonGums","14.8","31.5","0","NA","NA","NE","39","NE","NE","22","15","46","22","NA","NA","NA","NA","21.1","29.2","No","Yes"
"2011-03-29","SalmonGums","7.2","29.3","0","NA","NA","SSW","46","NW","S","9","19","37","27","NA","NA","NA","NA","23.5","28.4","No","No"
"2011-05-02","SalmonGums","6.2","21.6","1.8","NA","NA","S","26","WNW","SSE","11","13","90","44","NA","NA","NA","NA","14.3","20.1","Yes","No"
"2011-05-21","SalmonGums","8.8","15.6","15.2","NA","NA","SW","57","WSW","SW","17","24","85","62","NA","NA","NA","NA","10.6","14.7","Yes","No"
"2011-07-10","SalmonGums","-1.7","14.8","0","NA","NA","ESE","26","N","E","4","11","97","53","NA","NA","NA","NA","6.6","14.2","No","No"
"2011-11-15","SalmonGums","14","24.2","0","NA","NA","SSE","46","SSE","SE","15","17","57","27","NA","NA","NA","NA","17","23.5","No","No"
"2012-01-10","SalmonGums","10.5","27.9","0","NA","NA","SSE","46","E","SE","19","24","55","30","NA","NA","NA","NA","19.1","26.6","No","No"
"2012-01-14","SalmonGums","15.8","31.2","0","NA","NA","ENE","43","ENE","ENE","26","17","53","30","NA","NA","NA","NA","22.1","30.1","No","No"
"2012-04-24","SalmonGums","1","21.6","0","NA","NA","NE","31","ENE","ENE","15","13","72","37","NA","NA","NA","NA","14.3","20.7","No","No"
"2012-04-26","SalmonGums","3.4","26.8","0","NA","NA","NNW","26","NNW","SSE","13","6","37","21","NA","NA","NA","NA","19.7","26","No","No"
"2012-05-01","SalmonGums","3.6","19.6","0.4","NA","NA","S","26","ESE","SE","7","15","91","47","NA","NA","NA","NA","13.8","17.6","No","No"
"2012-05-09","SalmonGums","6.3","20.1","0.2","NA","NA","WNW","33","NW","W","11","13","74","37","NA","NA","NA","NA","12.7","19.7","No","No"
"2012-05-10","SalmonGums","5.8","20.1","0","NA","NA","SSW","37","W","S","13","19","79","72","NA","NA","NA","NA","14.6","16.6","No","No"
"2012-05-21","SalmonGums","1.9","23.3","0","NA","NA","WSW","22","NW","W","7","13","69","31","NA","NA","NA","NA","15","22.4","No","No"
"2012-07-11","SalmonGums","6.1","14.9","4.6","NA","NA","S","54","SSW","S","13","28","94","88","NA","NA","NA","NA","10.6","12.1","Yes","No"
"2012-07-16","SalmonGums","5.9","18.7","0","NA","NA","WNW","44","NNW","WNW","19","20","69","44","NA","NA","NA","NA","10.8","17.7","No","No"
"2012-09-28","SalmonGums","3.6","17.2","1.6","NA","NA","SSW","37","WSW","SSW","19","28","62","63","NA","NA","NA","NA","11.2","14.4","Yes","No"
"2012-10-23","SalmonGums","9.9","20.5","4.6","NA","NA","SW","52","W","SW","22","30","61","41","NA","NA","NA","NA","15.3","17.6","Yes","No"
"2012-11-03","SalmonGums","7.4","28.2","0","NA","NA","NW","46","N","WNW","11","22","61","26","NA","NA","NA","NA","20.9","27","No","No"
"2013-01-09","SalmonGums","21.3","42.2","0","NA","NA","S","54","NNE","SSW","28","39","25","40","NA","NA","NA","NA","29.5","29.3","No","No"
"2013-05-11","SalmonGums","9.8","18.4","0","NA","NA","WSW","46","WSW","SSW","20","22","67","70","NA","NA","NA","NA","13.9","14.3","No","No"
"2013-06-06","SalmonGums","7.7","17.2","0","NA","NA","WSW","35","W","SW","17","11","80","75","NA","NA","NA","NA","13","15.9","No","No"
"2013-07-29","SalmonGums","6.2","15.5","0","NA","NA","NW","19","NW","NNE","11","7","93","70","NA","NA","NA","NA","9.3","14.5","No","No"
"2013-09-06","SalmonGums","-1.5","21.8","0","NA","NA","N","26","N","ESE","9","11","42","24","NA","NA","NA","NA","16.2","21","No","Yes"
"2014-01-03","SalmonGums","15.2","25.9","0","NA","NA","S","43","SW","SSW","15","19","44","26","NA","NA","NA","NA","20.1","24.2","No","No"
"2014-03-14","SalmonGums","16.8","25.2","0","NA","NA","SSW","48","SW","SSW","19","26","57","37","NA","NA","NA","NA","19.4","23.8","No","No"
"2014-03-16","SalmonGums","10","29.8","0","NA","NA","S","37","SW","WSW","13","13","54","30","NA","NA","NA","NA","20.1","28.9","No","No"
"2014-07-11","SalmonGums","4.4","16.2","0","NA","NA","SSW","37","NW","S","6","20","82","89","NA","NA","NA","NA","8.2","11.6","No","No"
"2014-07-15","SalmonGums","5.4","16.8","3.6","NA","NA","W","48","WNW","W","15","22","75","50","NA","NA","NA","NA","9.6","15.7","Yes","No"
"2014-08-15","SalmonGums","9.8","16.3","0.4","NA","NA","S","28","WSW","S","7","15","85","71","NA","NA","NA","NA","11.2","15.1","No","Yes"
"2014-10-14","SalmonGums","5.4","28","0","NA","NA","NA","NA","NNE","E","15","11","37","14","NA","NA","NA","NA","18.1","27","No","NA"
"2014-11-25","SalmonGums","8.1","27.1","0","NA","NA","SE","39","E","E","19","15","54","28","NA","NA","NA","NA","19.2","26.2","No","No"
"2015-03-10","SalmonGums","13.6","33.1","0","NA","NA","S","50","SE","S","9","13","66","25","NA","NA","NA","NA","21.3","31.6","No","No"
"2015-06-01","SalmonGums","-0.7","19.1","0","NA","NA","NNE","31","N","NNE","17","15","47","32","NA","NA","NA","NA","13.2","18.5","No","No"
"2015-06-20","SalmonGums","11.5","21.1","5.6","NA","NA","NNW","39","NNW","NW","15","19","84","59","NA","NA","NA","NA","16.5","20.2","Yes","Yes"
"2015-09-06","SalmonGums","1.8","16.3","0","NA","NA","SE","22","W","SSW","7","11","71","56","NA","NA","NA","NA","11.7","14.8","No","No"
"2016-01-02","SalmonGums","15.9","22.9","0","NA","NA","ENE","50","ENE","ENE","30","24","67","63","NA","NA","NA","NA","17.9","21.3","No","No"
"2016-07-01","SalmonGums","3.3","16.7","0","NA","NA","N","19","NW","NNE","7","9","84","45","NA","NA","NA","NA","10.1","16.4","No","No"
"2016-07-07","SalmonGums","-2.5","14.8","0","NA","NA","NNW","28","N","N","19","15","89","53","NA","NA","NA","NA","7.3","14.3","No","No"
"2016-07-16","SalmonGums","8.2","23.1","0","NA","NA","NW","46","NNW","NW","24","26","42","33","NA","NA","NA","NA","13.5","22.3","No","Yes"
"2016-09-11","SalmonGums","9.4","14.5","0.6","NA","NA","SSE","35","SE","SSE","19","24","89","65","NA","NA","NA","NA","10.4","12.8","No","No"
"2016-10-23","SalmonGums","8","33.6","0","NA","NA","SW","57","N","NNW","28","17","20","9","NA","NA","NA","NA","22.4","32.9","No","No"
"2016-11-25","SalmonGums","9.4","29","0","NA","NA","ENE","37","E","E","19","17","45","14","NA","NA","NA","NA","18.2","28.2","No","No"
"2016-12-16","SalmonGums","14.9","23.9","0","NA","NA","S","46","SSW","S","22","26","70","37","NA","NA","NA","NA","17.1","22.3","No","No"
"2017-01-13","SalmonGums","13.9","26.6","0","NA","NA","SSW","39","SSW","S","19","13","44","27","NA","NA","NA","NA","18.7","25.6","No","No"
"2017-02-01","SalmonGums","14.1","23","10","NA","NA","SSE","28","S","SSE","13","17","94","74","NA","NA","NA","NA","17.3","21.3","Yes","No"
"2017-04-15","SalmonGums","12","27.4","0","NA","NA","S","33","NNW","SSW","19","19","40","46","NA","NA","NA","NA","22.9","25.1","No","Yes"
"2017-04-24","SalmonGums","6.7","22.1","1.2","NA","NA","ESE","19","NE","S","7","6","79","40","NA","NA","NA","NA","16.1","21.2","Yes","No"
"2017-04-28","SalmonGums","4","23.1","0","NA","NA","ENE","22","E","E","4","13","59","35","NA","NA","NA","NA","17.9","22.1","No","No"
"2017-05-18","SalmonGums","2.4","19.4","0","NA","NA","N","31","NNE","N","9","9","92","49","NA","NA","NA","NA","12.4","19","No","No"
"2017-05-30","SalmonGums","-0.1","18.4","0","NA","NA","N","30","N","N","19","13","64","44","NA","NA","NA","NA","12.4","18.2","No","No"
"2017-05-31","SalmonGums","5.1","22.8","0","NA","NA","N","35","N","NNE","19","9","55","35","NA","NA","NA","NA","14.6","22.4","No","No"
"2017-06-04","SalmonGums","12.5","20.4","0","NA","NA","SE","19","E","ESE","9","6","90","55","NA","NA","NA","NA","14.5","19.5","No","No"
"2009-01-19","Walpole","13.5","21","0","NA","NA","SE","41","SE","S","17","15","61","50","1021.3","1019.3","NA","NA","16.7","20","No","No"
"2009-01-20","Walpole","12.3","23.1","0","NA","NA","WSW","33","NW","WNW","15","20","75","70","1018.5","1017.4","NA","NA","17.5","20.5","No","No"
"2009-04-04","Walpole","10","21.1","0","NA","NA","ESE","39","ENE","SE","9","20","72","60","1032.4","1029.7","NA","NA","15.4","20","No","No"
"2009-06-09","Walpole","7.9","18.9","0","NA","NA","NNW","39","NNE","N","15","11","73","49","1019.8","1014.7","NA","NA","12.3","16.6","No","Yes"
"2009-06-27","Walpole","9.9","13","8.6","NA","NA","WSW","63","NW","NW","30","28","87","86","998.3","993.9","NA","NA","10.3","12.9","Yes","Yes"
"2009-08-17","Walpole","10.4","18","1.4","NA","NA","NNW","54","NNW","NW","22","28","82","57","1015.2","1009.7","NA","NA","13.1","17.8","Yes","Yes"
"2009-10-05","Walpole","9.3","16.4","0.6","NA","NA","SE","35","ESE","SE","15","22","76","72","1025.8","1022.4","NA","NA","13","15.4","No","No"
"2009-11-08","Walpole","13.1","20.2","0.4","NA","NA","WNW","46","NW","WSW","17","24","70","58","1018.2","1018.8","NA","NA","17.9","19.2","No","No"
"2009-11-20","Walpole","11.6","16.6","7.2","NA","NA","SSE","35","S","SSE","15","9","62","65","1020.8","1020.6","NA","NA","14","15.2","Yes","No"
"2009-12-06","Walpole","12.8","20","0","NA","NA","SE","39","SSE","SE","11","19","85","87","1019.2","1019","NA","NA","16.3","18","No","Yes"
"2009-12-13","Walpole","13.5","33.6","0","NA","NA","NW","31","NNW","SSE","6","15","40","46","1012.2","1010.6","NA","NA","27.1","26.8","No","No"
